segment;pas;capteur;succes;attendu
S001;898;gamma;0;0.388295165394402
S001;942;gamma;0;0.22346153846153846
S001;946;gamma;1;0.388295165394402
S001;947;gamma;0;0.08250401284109149
S001;949;gamma;0;0.22346153846153846
S001;957;gamma;0;0.08250401284109149
S001;959;gamma;0;0.22346153846153846
S001;964;gamma;0;0.388295165394402
S001;966;gamma;0;0.024315173899661435
S001;1130;gamma;0;0.388295165394402
S001;1133;gamma;1;0.388295165394402
S001;1134;gamma;0;0.388295165394402
S001;1137;gamma;1;0.388295165394402
S001;1138;gamma;0;0.388295165394402
S001;1141;gamma;0;0.22346153846153846
S001;1156;gamma;1;0.388295165394402
S001;1157;gamma;0;0.388295165394402
S001;1159;gamma;1;0.388295165394402
S001;1160;gamma;0;0.388295165394402
S001;1363;gamma;0;0.22346153846153846
S001;1365;gamma;0;0.388295165394402
S001;1370;gamma;0;0.22346153846153846
S002;14;gamma;1;0.12573402417962004
S002;15;gamma;1;0.22346153846153846
S002;16;gamma;0;0.05337519623233909
S002;55;gamma;0;0.004817825956037338
S002;93;gamma;1;0.388295165394402
S002;94;gamma;1;0.388295165394402
S002;95;gamma;0;0.22346153846153846
S002;97;gamma;0;0.08250401284109149
S002;101;gamma;0;0.22346153846153846
S002;106;gamma;0;0.388295165394402
S002;111;gamma;0;0.22346153846153846
S002;151;gamma;0;0.22346153846153846
S002;158;gamma;0;0.12573402417962004
S002;173;gamma;0;0.388295165394402
S002;267;gamma;0;0.388295165394402
S002;271;gamma;0;0.388295165394402
S002;274;gamma;1;0.388295165394402
S002;275;gamma;1;0.12573402417962004
S002;276;gamma;0;0.388295165394402
S002;280;gamma;1;0.388295165394402
S002;281;gamma;0;0.388295165394402
S002;303;gamma;1;0.22346153846153846
S002;304;gamma;1;0.388295165394402
S002;305;gamma;0;0.388295165394402
S002;317;gamma;1;0.388295165394402
S002;318;gamma;0;0.12573402417962004
S002;320;gamma;0;0.22346153846153846
S002;323;gamma;1;0.22346153846153846
S002;324;gamma;0;0.22346153846153846
S002;328;gamma;0;0.388295165394402
S002;332;gamma;0;0.024315173899661435
S002;415;gamma;0;0.388295165394402
S002;569;gamma;1;0.388295165394402
S002;570;gamma;0;0.12573402417962004
S002;585;gamma;0;0.12573402417962004
S002;587;gamma;0;0.388295165394402
S002;629;gamma;1;0.388295165394402
S002;630;gamma;1;0.388295165394402
S002;631;gamma;1;0.388295165394402
S002;632;gamma;1;0.22346153846153846
S002;633;gamma;0;0.22346153846153846
S002;637;gamma;0;0.05337519623233909
S002;664;gamma;0;0.22346153846153846
S002;728;gamma;0;0.024315173899661435
S002;738;gamma;0;0.05337519623233909
S002;744;gamma;1;0.388295165394402
S002;745;gamma;0;0.08250401284109149
S002;749;gamma;0;0.05337519623233909
S002;789;gamma;0;0.388295165394402
S002;791;gamma;0;0.22346153846153846
S002;795;gamma;0;0.388295165394402
S002;935;gamma;0;0.22346153846153846
S002;937;gamma;0;0.388295165394402
S002;944;gamma;1;0.388295165394402
S002;945;gamma;0;0.012066365007541479
S002;950;gamma;0;0.024315173899661435
S002;1031;gamma;0;0.388295165394402
S002;1056;gamma;1;0.388295165394402
S002;1057;gamma;0;0.12573402417962004
S002;1073;gamma;1;0.388295165394402
S002;1074;gamma;1;0.388295165394402
S002;1075;gamma;0;0.388295165394402
S002;1129;gamma;0;0.12573402417962004
S002;1131;gamma;1;0.388295165394402
S002;1132;gamma;0;0.388295165394402
S002;1135;gamma;0;0.22346153846153846
S002;1155;gamma;0;0.0035949670461354103
S002;1160;gamma;0;0.05337519623233909
S002;1162;gamma;1;0.388295165394402
S002;1163;gamma;0;0.22346153846153846
S002;1169;gamma;0;0.388295165394402
S002;1357;gamma;0;0.22346153846153846
S002;1421;gamma;0;0.388295165394402
S002;1423;gamma;0;0.08250401284109149
S002;1425;gamma;1;0.08250401284109149
S002;1426;gamma;0;0.22346153846153846
S002;1429;gamma;0;0.388295165394402
S003;3;gamma;0;0.08250401284109149
S003;39;gamma;1;0.12573402417962004
S003;40;gamma;1;0.388295165394402
S003;41;gamma;1;0.388295165394402
S003;42;gamma;0;0.388295165394402
S003;44;gamma;0;0.388295165394402
S003;52;gamma;0;0.016138855054811205
S003;54;gamma;0;0.388295165394402
S003;56;gamma;0;0.12573402417962004
S003;106;gamma;1;0.12573402417962004
S003;107;gamma;1;0.388295165394402
S003;108;gamma;0;0.22346153846153846
S003;110;gamma;0;0.388295165394402
S003;112;gamma;0;0.22346153846153846
S003;114;gamma;0;0.388295165394402
S003;145;gamma;0;0.388295165394402
S003;148;gamma;1;0.388295165394402
S003;149;gamma;0;0.388295165394402
S003;151;gamma;0;0.05337519623233909
S003;154;gamma;0;0.22346153846153846
S003;258;gamma;1;0.22346153846153846
S003;259;gamma;0;0.12573402417962004
S003;330;gamma;0;0.0023902001792650133
S003;356;gamma;0;0.08250401284109149
S003;360;gamma;0;0.388295165394402
S003;362;gamma;0;0.22346153846153846
S003;364;gamma;0;0.08250401284109149
S003;377;gamma;0;0.05337519623233909
S003;387;gamma;1;0.22346153846153846
S003;388;gamma;0;0.05337519623233909
S003;400;gamma;1;0.388295165394402
S003;401;gamma;1;0.388295165394402
S003;402;gamma;0;0.024315173899661435
S003;434;gamma;1;0.12573402417962004
S003;435;gamma;0;0.0
S003;439;gamma;0;0.12573402417962004
S003;441;gamma;0;0.388295165394402
S003;445;gamma;0;0.12573402417962004
S003;449;gamma;0;0.12573402417962004
S003;451;gamma;1;0.388295165394402
S003;452;gamma;1;0.22346153846153846
S003;453;gamma;0;0.05337519623233909
S003;458;gamma;0;0.05337519623233909
S003;469;gamma;0;0.024315173899661435
S003;553;gamma;0;0.22346153846153846
S003;664;gamma;0;0.05337519623233909
S003;666;gamma;0;0.12573402417962004
S003;669;gamma;0;0.024315173899661435
S003;675;gamma;0;0.388295165394402
S003;684;gamma;0;0.22346153846153846
S003;686;gamma;0;0.388295165394402
S003;688;gamma;0;0.12573402417962004
S003;750;gamma;0;0.388295165394402
S003;785;gamma;0;0.388295165394402
S003;789;gamma;0;0.388295165394402
S003;887;gamma;1;0.05337519623233909
S003;888;gamma;0;0.08250401284109149
S003;1001;gamma;0;0.388295165394402
S003;1019;gamma;1;0.388295165394402
S003;1020;gamma;0;0.22346153846153846
S003;1030;gamma;1;0.388295165394402
S003;1031;gamma;0;0.024315173899661435
S003;1038;gamma;0;0.388295165394402
S003;1080;gamma;0;0.0002990430622009569
S003;1218;gamma;0;0.388295165394402
S003;1223;gamma;0;0.388295165394402
S003;1225;gamma;0;0.388295165394402
S003;1229;gamma;1;0.388295165394402
S003;1230;gamma;0;0.388295165394402
S003;1422;gamma;1;0.388295165394402
S003;1423;gamma;0;0.024315173899661435
S004;155;gamma;0;0.12573402417962004
S004;159;gamma;1;0.388295165394402
S004;160;gamma;0;0.388295165394402
S004;211;gamma;0;0.388295165394402
S004;223;gamma;1;0.388295165394402
S004;224;gamma;0;0.388295165394402
S004;229;gamma;0;0.388295165394402
S004;232;gamma;1;0.22346153846153846
S004;233;gamma;0;0.388295165394402
S004;236;gamma;0;0.12573402417962004
S004;249;gamma;0;0.388295165394402
S004;253;gamma;0;0.388295165394402
S004;258;gamma;0;0.388295165394402
S004;273;gamma;0;0.22346153846153846
S004;277;gamma;0;0.016138855054811205
S004;296;gamma;0;0.22346153846153846
S004;298;gamma;0;0.08250401284109149
S004;307;gamma;0;0.388295165394402
S004;313;gamma;0;0.12573402417962004
S004;315;gamma;1;0.388295165394402
S004;316;gamma;0;0.388295165394402
S004;318;gamma;0;0.0
S004;339;gamma;1;0.388295165394402
S004;340;gamma;0;0.388295165394402
S004;342;gamma;0;0.024315173899661435
S004;431;gamma;0;0.22346153846153846
S004;436;gamma;1;0.388295165394402
S004;437;gamma;0;0.388295165394402
S004;444;gamma;1;0.388295165394402
S004;445;gamma;0;0.388295165394402
S004;451;gamma;0;0.05337519623233909
S004;629;gamma;1;0.388295165394402
S004;630;gamma;0;0.22346153846153846
S004;732;gamma;0;0.12573402417962004
S004;758;gamma;0;0.388295165394402
S004;762;gamma;1;0.388295165394402
S004;763;gamma;0;0.12573402417962004
S004;785;gamma;0;0.22346153846153846
S004;835;gamma;0;0.22346153846153846
S004;839;gamma;1;0.388295165394402
S004;840;gamma;0;0.016138855054811205
S004;863;gamma;1;0.388295165394402
S004;864;gamma;1;0.388295165394402
S004;865;gamma;1;0.22346153846153846
S004;866;gamma;0;0.22346153846153846
S004;898;gamma;1;0.22346153846153846
S004;899;gamma;1;0.388295165394402
S004;900;gamma;1;0.388295165394402
S004;901;gamma;0;0.388295165394402
S004;907;gamma;0;0.388295165394402
S004;910;gamma;0;0.388295165394402
S004;1032;gamma;0;0.12573402417962004
S004;1054;gamma;0;0.08250401284109149
S004;1058;gamma;1;0.388295165394402
S004;1059;gamma;1;0.388295165394402
S004;1060;gamma;0;0.12573402417962004
S004;1110;gamma;0;0.22346153846153846
S004;1198;gamma;0;0.388295165394402
S004;1200;gamma;0;0.388295165394402
S004;1202;gamma;0;0.388295165394402
S004;1245;gamma;0;0.388295165394402
S005;60;gamma;0;0.388295165394402
S005;65;gamma;0;0.0035949670461354103
S005;86;gamma;0;0.388295165394402
S005;90;gamma;0;0.22346153846153846
S005;95;gamma;1;0.12573402417962004
S005;96;gamma;0;0.05337519623233909
S005;347;gamma;0;0.22346153846153846
S005;350;gamma;1;0.388295165394402
S005;351;gamma;1;0.22346153846153846
S005;352;gamma;0;0.22346153846153846
S005;354;gamma;0;0.08250401284109149
S005;362;gamma;1;0.22346153846153846
S005;363;gamma;0;0.22346153846153846
S005;397;gamma;1;0.22346153846153846
S005;398;gamma;1;0.388295165394402
S005;399;gamma;1;0.388295165394402
S005;400;gamma;0;0.22346153846153846
S005;555;gamma;1;0.388295165394402
S005;556;gamma;0;0.22346153846153846
S005;561;gamma;0;0.388295165394402
S005;563;gamma;0;0.08250401284109149
S005;568;gamma;0;0.12573402417962004
S005;587;gamma;1;0.388295165394402
S005;588;gamma;0;0.08250401284109149
S005;706;gamma;0;0.388295165394402
S005;714;gamma;1;0.388295165394402
S005;715;gamma;0;0.388295165394402
S005;750;gamma;1;0.388295165394402
S005;751;gamma;0;0.12573402417962004
S005;757;gamma;1;0.388295165394402
S005;758;gamma;0;0.388295165394402
S005;760;gamma;1;0.12573402417962004
S005;761;gamma;0;0.12573402417962004
S005;767;gamma;0;0.05337519623233909
S005;770;gamma;0;0.0005970149253731343
S005;817;gamma;1;0.388295165394402
S005;818;gamma;0;0.12573402417962004
S005;823;gamma;0;0.388295165394402
S005;920;gamma;0;0.12573402417962004
S005;930;gamma;1;0.388295165394402
S005;931;gamma;0;0.08250401284109149
S005;938;gamma;0;0.12573402417962004
S005;940;gamma;0;0.388295165394402
S005;942;gamma;0;0.05337519623233909
S005;945;gamma;0;0.388295165394402
S005;961;gamma;0;0.22346153846153846
S005;994;gamma;0;0.388295165394402
S005;996;gamma;0;0.22346153846153846
S005;998;gamma;0;0.024315173899661435
S006;11;gamma;0;0.12573402417962004
S006;120;gamma;0;0.388295165394402
S006;127;gamma;1;0.22346153846153846
S006;128;gamma;0;0.388295165394402
S006;158;gamma;1;0.22346153846153846
S006;159;gamma;0;0.22346153846153846
S006;286;gamma;0;0.12573402417962004
S006;288;gamma;1;0.22346153846153846
S006;289;gamma;0;0.12573402417962004
S006;443;gamma;0;0.22346153846153846
S006;445;gamma;1;0.388295165394402
S006;446;gamma;0;0.22346153846153846
S006;453;gamma;0;0.388295165394402
S006;455;gamma;0;0.22346153846153846
S006;530;gamma;1;0.22346153846153846
S006;531;gamma;0;0.08250401284109149
S006;533;gamma;0;0.004817825956037338
S006;646;gamma;0;0.08250401284109149
S006;664;gamma;0;0.08250401284109149
S006;671;gamma;0;0.22346153846153846
S006;680;gamma;1;0.388295165394402
S006;681;gamma;0;0.22346153846153846
S006;722;gamma;0;0.08250401284109149
S006;728;gamma;1;0.22346153846153846
S006;729;gamma;1;0.22346153846153846
S006;730;gamma;1;0.016138855054811205
S006;731;gamma;0;0.22346153846153846
S006;735;gamma;1;0.22346153846153846
S006;736;gamma;0;0.12573402417962004
S006;750;gamma;0;0.004817825956037338
S006;828;gamma;0;0.22346153846153846
S006;840;gamma;1;0.12573402417962004
S006;841;gamma;1;0.388295165394402
S006;842;gamma;0;0.08250401284109149
S006;844;gamma;0;0.22346153846153846
S006;859;gamma;0;0.388295165394402
S006;882;gamma;0;0.388295165394402
S006;884;gamma;1;0.12573402417962004
S006;885;gamma;0;0.12573402417962004
S006;906;gamma;1;0.388295165394402
S006;907;gamma;0;0.388295165394402
S006;909;gamma;1;0.388295165394402
S006;910;gamma;0;0.22346153846153846
S006;916;gamma;0;0.22346153846153846
S006;1009;gamma;0;0.388295165394402
S006;1051;gamma;0;0.22346153846153846
S006;1081;gamma;1;0.22346153846153846
S006;1082;gamma;0;0.388295165394402
S006;1090;gamma;0;0.05337519623233909
S006;1092;gamma;0;0.12573402417962004
S006;1095;gamma;0;0.05337519623233909
S006;1170;gamma;0;0.388295165394402
S006;1177;gamma;0;0.024315173899661435
S006;1180;gamma;0;0.12573402417962004
S006;1197;gamma;0;0.05337519623233909
S006;1221;gamma;0;0.22346153846153846
S006;1223;gamma;0;0.388295165394402
S006;1355;gamma;1;0.388295165394402
S006;1356;gamma;1;0.22346153846153846
S006;1357;gamma;1;0.024315173899661435
S006;1358;gamma;0;0.388295165394402
S006;1360;gamma;0;0.016138855054811205
S006;1381;gamma;0;0.016138855054811205
S006;1383;gamma;0;0.22346153846153846
S006;1389;gamma;1;0.22346153846153846
S006;1390;gamma;0;0.22346153846153846
S006;1398;gamma;1;0.388295165394402
S006;1399;gamma;1;0.22346153846153846
S006;1400;gamma;0;0.22346153846153846
S006;1402;gamma;0;0.22346153846153846
S006;1412;gamma;0;0.12573402417962004
S006;1429;gamma;0;0.05337519623233909
S007;44;gamma;0;0.004817825956037338
S007;66;gamma;1;0.024315173899661435
S007;67;gamma;0;0.22346153846153846
S007;69;gamma;0;0.388295165394402
S007;425;gamma;0;0.22346153846153846
S007;427;gamma;1;0.388295165394402
S007;428;gamma;0;0.012066365007541479
S007;430;gamma;0;0.0020858164481525627
S007;441;gamma;0;0.388295165394402
S007;445;gamma;1;0.22346153846153846
S007;446;gamma;0;0.388295165394402
S007;449;gamma;0;0.22346153846153846
S007;454;gamma;1;0.22346153846153846
S007;455;gamma;0;0.0035949670461354103
S007;521;gamma;0;0.12573402417962004
S007;523;gamma;1;0.388295165394402
S007;524;gamma;1;0.12573402417962004
S007;525;gamma;0;0.388295165394402
S007;533;gamma;0;0.22346153846153846
S007;537;gamma;0;0.22346153846153846
S007;539;gamma;0;0.388295165394402
S007;656;gamma;0;0.388295165394402
S007;666;gamma;0;0.12573402417962004
S007;694;gamma;0;0.05337519623233909
S007;720;gamma;0;0.388295165394402
S007;722;gamma;0;0.08250401284109149
S007;811;gamma;0;0.388295165394402
S007;878;gamma;0;0.22346153846153846
S007;882;gamma;0;0.388295165394402
S007;896;gamma;1;0.22346153846153846
S007;897;gamma;0;0.22346153846153846
S007;908;gamma;0;0.05337519623233909
S007;932;gamma;0;0.08250401284109149
S007;1017;gamma;0;0.08250401284109149
S007;1032;gamma;0;0.024315173899661435
S007;1037;gamma;1;0.12573402417962004
S007;1038;gamma;1;0.388295165394402
S007;1039;gamma;0;0.22346153846153846
S007;1041;gamma;1;0.22346153846153846
S007;1042;gamma;0;0.388295165394402
S007;1172;gamma;1;0.388295165394402
S007;1173;gamma;0;0.388295165394402
S007;1175;gamma;0;0.388295165394402
S007;1181;gamma;0;0.22346153846153846
S007;1334;gamma;0;0.388295165394402
S007;1337;gamma;0;0.22346153846153846
S008;1;gamma;0;0.05337519623233909
S008;24;gamma;0;0.024315173899661435
S008;46;gamma;1;0.22346153846153846
S008;47;gamma;1;0.388295165394402
S008;48;gamma;0;0.22346153846153846
S008;50;gamma;1;0.388295165394402
S008;51;gamma;1;0.388295165394402
S008;52;gamma;0;0.08250401284109149
S008;85;gamma;0;0.388295165394402
S008;87;gamma;1;0.388295165394402
S008;88;gamma;0;0.22346153846153846
S008;91;gamma;1;0.388295165394402
S008;92;gamma;0;0.12573402417962004
S008;96;gamma;0;0.388295165394402
S008;101;gamma;0;0.388295165394402
S008;103;gamma;0;0.12573402417962004
S008;121;gamma;1;0.12573402417962004
S008;122;gamma;0;0.05337519623233909
S008;222;gamma;0;0.22346153846153846
S008;233;gamma;0;0.22346153846153846
S008;262;gamma;0;0.12573402417962004
S008;436;gamma;1;0.388295165394402
S008;437;gamma;0;0.22346153846153846
S008;443;gamma;0;0.22346153846153846
S008;446;gamma;1;0.388295165394402
S008;447;gamma;0;0.22346153846153846
S008;510;gamma;0;0.22346153846153846
S008;516;gamma;0;0.12573402417962004
S008;519;gamma;0;0.388295165394402
S008;525;gamma;0;0.388295165394402
S008;559;gamma;1;0.388295165394402
S008;560;gamma;0;0.08250401284109149
S008;712;gamma;0;0.22346153846153846
S008;715;gamma;0;0.12573402417962004
S008;821;gamma;0;0.388295165394402
S008;892;gamma;0;0.388295165394402
S008;948;gamma;1;0.388295165394402
S008;949;gamma;1;0.388295165394402
S008;950;gamma;0;0.388295165394402
S008;952;gamma;0;0.22346153846153846
S008;981;gamma;0;0.22346153846153846
S008;1009;gamma;1;0.388295165394402
S008;1010;gamma;0;0.05337519623233909
S008;1014;gamma;0;0.388295165394402
S008;1016;gamma;1;0.388295165394402
S008;1017;gamma;0;0.388295165394402
S008;1021;gamma;0;0.22346153846153846
S008;1026;gamma;0;0.22346153846153846
S008;1110;gamma;1;0.22346153846153846
S008;1111;gamma;0;0.388295165394402
S008;1167;gamma;0;0.388295165394402
S008;1177;gamma;1;0.388295165394402
S008;1178;gamma;0;0.388295165394402
S008;1181;gamma;0;0.388295165394402
S008;1183;gamma;0;0.388295165394402
S008;1189;gamma;0;0.388295165394402
S008;1191;gamma;0;0.08250401284109149
S008;1368;gamma;0;0.22346153846153846
S008;1404;gamma;0;0.388295165394402
S008;1406;gamma;0;0.388295165394402
S008;1412;gamma;0;0.12573402417962004
S009;15;gamma;0;0.388295165394402
S009;20;gamma;1;0.388295165394402
S009;21;gamma;0;0.08250401284109149
S009;62;gamma;1;0.22346153846153846
S009;63;gamma;0;0.12573402417962004
S009;141;gamma;0;0.388295165394402
S009;144;gamma;1;0.388295165394402
S009;145;gamma;1;0.388295165394402
S009;146;gamma;0;0.388295165394402
S009;149;gamma;1;0.388295165394402
S009;150;gamma;0;0.05337519623233909
S009;155;gamma;0;0.12573402417962004
S009;158;gamma;0;0.22346153846153846
S009;179;gamma;0;0.388295165394402
S009;183;gamma;0;0.22346153846153846
S009;199;gamma;1;0.08250401284109149
S009;200;gamma;0;0.388295165394402
S009;225;gamma;0;0.12573402417962004
S009;325;gamma;1;0.388295165394402
S009;326;gamma;0;0.388295165394402
S009;330;gamma;0;0.012066365007541479
S009;332;gamma;1;0.388295165394402
S009;333;gamma;1;0.22346153846153846
S009;334;gamma;1;0.08250401284109149
S009;335;gamma;0;0.003290457672749028
S009;429;gamma;1;0.22346153846153846
S009;430;gamma;1;0.388295165394402
S009;431;gamma;1;0.12573402417962004
S009;432;gamma;0;0.12573402417962004
S009;438;gamma;0;0.388295165394402
S009;442;gamma;1;0.12573402417962004
S009;443;gamma;0;0.08250401284109149
S009;457;gamma;0;0.22346153846153846
S009;476;gamma;0;0.024315173899661435
S009;558;gamma;1;0.388295165394402
S009;559;gamma;0;0.22346153846153846
S009;575;gamma;0;0.08250401284109149
S009;700;gamma;0;0.388295165394402
S009;710;gamma;1;0.388295165394402
S009;711;gamma;1;0.08250401284109149
S009;712;gamma;0;0.12573402417962004
S009;721;gamma;1;0.08250401284109149
S009;722;gamma;0;0.12573402417962004
S009;738;gamma;0;0.004817825956037338
S009;740;gamma;0;0.004817825956037338
S009;748;gamma;0;0.004817825956037338
S009;834;gamma;0;0.388295165394402
S009;843;gamma;0;0.12573402417962004
S009;862;gamma;1;0.388295165394402
S009;863;gamma;1;0.388295165394402
S009;864;gamma;0;0.12573402417962004
S009;866;gamma;0;0.12573402417962004
S009;877;gamma;0;0.22346153846153846
S009;882;gamma;1;0.388295165394402
S009;883;gamma;1;0.22346153846153846
S009;884;gamma;0;0.388295165394402
S009;886;gamma;0;0.05337519623233909
S009;891;gamma;1;0.388295165394402
S009;892;gamma;0;0.388295165394402
S009;906;gamma;0;0.388295165394402
S009;910;gamma;0;0.12573402417962004
